customer_id,gender,partner,family,senior,mobile,dual_sim,device_insurance,internet,web_security,cloud,support,tv_replay,video_on_demand,subscription,paperless_invoice,payment_method,monthly_fee,months,total_revenue,churn
APPT-423532,female,no,no,no,yes,no,no,no_internet,no,no,no,no,no,one_month,no,e_invoice,18.85,1,18.85,no
APPT-423661,male,yes,yes,no,yes,no,no,fiber_optic,no,yes,no,yes,no,one_month,yes,direct_debit,86.3,39,3266,yes
APPT-423668,male,yes,yes,no,yes,yes,no,no_internet,no,no,no,no,no,one_year,no,credit_card,24.1,4,73.1,no
APPT-423724,female,no,yes,no,yes,yes,no,fiber_optic,no,yes,no,yes,no,one_month,no,direct_debit,89.6,4,365.65,yes
APPT-423741,male,yes,yes,no,yes,no,yes,dsl,yes,no,yes,no,yes,two_years,no,direct_debit,67.85,67,4627.65,no
APPT-423830,male,yes,no,no,yes,no,no,dsl,yes,no,no,yes,no,one_year,yes,direct_debit,59.8,60,3561.15,no
APPT-423851,female,no,yes,no,yes,yes,yes,fiber_optic,no,no,no,yes,yes,one_year,yes,e_invoice,100.15,62,6413.65,yes
APPT-423952,male,yes,no,yes,yes,yes,yes,fiber_optic,no,no,no,no,no,one_year,yes,bank_transfer,81.6,35,2815.25,no
APPT-423979,male,no,no,no,yes,no,no,no_internet,no,no,no,no,no,one_year,yes,bank_transfer,19.5,25,516.3,no
APPT-424027,female,yes,yes,no,no,no,no,dsl,no,no,yes,no,no,one_year,no,credit_card,30.25,12,368.85,no
APPT-424041,female,no,no,no,yes,yes,yes,dsl,no,yes,no,yes,yes,two_years,yes,e_invoice,80.65,68,5330.2,no
APPT-424127,male,yes,yes,no,yes,no,no,fiber_optic,no,no,no,no,yes,one_month,no,e_invoice,80,1,80,yes
APPT-424204,male,yes,no,no,yes,no,no,fiber_optic,no,no,no,yes,yes,one_year,yes,bank_transfer,90.65,44,3974.15,no
APPT-424295,male,yes,no,no,yes,yes,no,fiber_optic,yes,yes,yes,no,yes,two_years,yes,bank_transfer,100.55,72,7325.1,no
APPT-424362,female,no,no,no,yes,no,yes,fiber_optic,yes,no,yes,yes,yes,one_year,yes,e_invoice,103.7,47,4730.6,no
APPT-424398,male,no,no,no,yes,no,yes,dsl,no,no,yes,yes,no,one_month,no,bank_transfer,64.3,7,445.95,no
APPT-424460,male,yes,no,yes,yes,no,yes,fiber_optic,no,no,no,yes,no,one_month,no,bank_transfer,86.55,21,1857.25,no
APPT-424473,female,yes,yes,no,yes,no,no,dsl,yes,no,no,yes,yes,one_year,yes,bank_transfer,70.1,57,3913.3,yes
APPT-424477,male,yes,no,yes,yes,yes,no,fiber_optic,yes,yes,no,no,yes,one_month,yes,e_invoice,94.55,35,3365.4,no
APPT-424688,male,no,no,no,yes,no,no,no_internet,no,no,no,no,no,two_years,no,credit_card,19.2,46,908.15,no
APPT-424735,male,no,no,no,yes,no,no,dsl,yes,yes,yes,yes,yes,one_month,yes,direct_debit,79,25,1902,no
APPT-424757,female,no,no,no,yes,no,no,no_internet,no,no,no,no,no,one_year,no,direct_debit,20.65,52,1022.95,no
APPT-424760,male,yes,no,no,yes,no,yes,fiber_optic,no,no,no,yes,yes,one_month,yes,credit_card,94.7,22,1914.9,yes
APPT-424832,female,no,no,no,no,no,yes,dsl,no,no,yes,no,no,one_month,no,direct_debit,35.9,1,35.9,no
APPT-424848,male,no,no,no,yes,no,no,no_internet,no,no,no,no,no,two_years,yes,direct_debit,20.75,25,499.4,no
APPT-424915,male,yes,yes,no,yes,no,no,dsl,no,no,yes,no,yes,one_month,no,credit_card,61.45,4,229.55,yes
APPT-424951,male,no,no,no,yes,no,no,no_internet,no,no,no,no,no,two_years,no,direct_debit,19.75,13,265.75,no
APPT-424956,female,no,no,no,yes,no,no,dsl,no,no,no,no,yes,one_year,no,credit_card,55.65,46,2688.85,no
APPT-424980,female,yes,yes,no,yes,yes,yes,fiber_optic,no,no,no,yes,yes,one_year,no,bank_transfer,101.25,52,5301.1,no
APPT-425019,female,yes,yes,no,yes,no,no,no_internet,no,no,no,no,no,two_years,no,direct_debit,19.85,7,144.15,no
APPT-425062,female,yes,no,no,yes,yes,yes,fiber_optic,yes,yes,yes,yes,yes,two_years,no,direct_debit,118.6,68,7990.05,no
APPT-425079,female,no,no,no,yes,no,no,dsl,no,no,no,no,no,one_month,yes,direct_debit,45.4,1,45.4,no
APPT-425386,female,yes,no,yes,yes,no,yes,fiber_optic,no,no,no,yes,no,one_month,yes,credit_card,85.7,26,2067,no
APPT-425422,female,yes,yes,no,yes,no,no,dsl,yes,yes,yes,no,yes,one_year,yes,credit_card,69.75,51,3562.5,no
APPT-425435,male,no,no,no,yes,no,no,no_internet,no,no,no,no,no,one_month,yes,direct_debit,20.2,1,20.2,yes
APPT-425593,male,no,no,no,yes,no,no,fiber_optic,no,no,no,no,no,one_month,yes,e_invoice,69.65,1,69.65,yes
APPT-425643,female,yes,no,no,yes,yes,no,dsl,yes,yes,yes,no,no,one_month,no,e_invoice,62.65,34,2274.9,yes
APPT-425736,male,yes,no,no,yes,no,no,no_internet,no,no,no,no,no,one_year,yes,credit_card,20.55,61,1252,no
APPT-425744,male,yes,yes,no,yes,yes,yes,fiber_optic,no,yes,no,yes,no,one_month,yes,e_invoice,92.95,37,3415.25,no
APPT-425802,male,yes,no,yes,yes,yes,no,fiber_optic,no,no,no,no,yes,one_month,no,e_invoice,85.55,10,851.75,yes
APPT-425814,male,yes,no,yes,yes,no,yes,fiber_optic,no,no,no,no,no,one_month,yes,e_invoice,74.2,2,140.1,no
APPT-425826,female,no,no,no,yes,no,no,dsl,no,no,no,no,yes,one_month,yes,e_invoice,55.45,1,55.45,no
APPT-425984,male,no,yes,no,yes,no,no,no_internet,no,no,no,no,no,one_year,no,bank_transfer,19.35,39,779.2,no
APPT-426131,male,no,no,no,yes,yes,yes,fiber_optic,no,no,no,yes,no,one_month,yes,e_invoice,89.55,12,1021.75,no
APPT-426150,male,yes,no,no,yes,yes,no,fiber_optic,no,yes,yes,yes,no,two_years,yes,e_invoice,94.1,61,5638.3,yes
APPT-426176,female,no,no,no,yes,no,yes,dsl,no,yes,yes,yes,yes,two_years,no,direct_debit,79.2,31,2497.2,no
APPT-426180,male,yes,no,no,yes,yes,yes,fiber_optic,no,yes,no,no,yes,one_month,yes,bank_transfer,93.25,71,6669.45,no
APPT-426188,male,no,no,yes,yes,yes,yes,fiber_optic,no,no,no,no,no,one_month,yes,credit_card,81.1,32,2619.25,no
APPT-426238,female,no,no,no,no,no,no,dsl,yes,no,no,no,no,one_month,no,bank_transfer,29.45,6,161.45,no
APPT-426240,male,yes,yes,no,no,no,no,dsl,no,no,no,no,no,one_month,yes,e_invoice,26.05,21,565.75,no
APPT-426319,female,no,no,no,no,no,no,dsl,no,yes,no,no,no,one_month,no,bank_transfer,29.95,1,29.95,yes
APPT-426350,female,no,no,no,yes,yes,yes,dsl,yes,no,yes,no,no,one_month,yes,direct_debit,61.65,12,713.75,yes
APPT-426389,male,no,no,no,yes,no,no,no_internet,no,no,no,no,no,two_years,no,direct_debit,20.45,31,638.55,no
APPT-426390,female,yes,no,yes,yes,yes,no,no_internet,no,no,no,no,no,one_month,no,direct_debit,25.7,28,734.6,no
APPT-426506,male,no,no,no,yes,yes,no,fiber_optic,no,yes,no,yes,yes,one_month,yes,credit_card,99.3,9,918.75,no
APPT-426525,male,no,no,no,yes,yes,no,fiber_optic,no,yes,yes,yes,yes,one_year,yes,e_invoice,104.25,66,6860.6,no
APPT-426759,female,yes,no,yes,yes,yes,yes,fiber_optic,yes,yes,yes,no,no,one_month,yes,credit_card,94.2,61,5895.45,no
APPT-426922,male,no,no,no,yes,no,no,dsl,no,no,no,no,no,one_month,no,direct_debit,44.6,1,44.6,no
APPT-426983,female,yes,yes,no,yes,yes,no,dsl,yes,no,no,yes,no,one_year,no,bank_transfer,65.2,56,3512.15,no
APPT-427101,female,no,no,no,yes,no,no,no_internet,no,no,no,no,no,two_years,no,credit_card,19.65,6,116.85,no
APPT-427172,male,no,no,no,yes,no,no,dsl,no,no,no,no,no,one_month,yes,e_invoice,44.8,1,44.8,no
APPT-427231,male,yes,yes,no,yes,yes,yes,fiber_optic,yes,yes,yes,yes,yes,one_year,yes,bank_transfer,113.45,47,5317.8,no
APPT-427322,female,no,yes,no,yes,yes,no,fiber_optic,no,yes,no,yes,no,one_month,yes,bank_transfer,88.5,41,3645.05,no
APPT-427526,female,yes,yes,no,yes,no,no,fiber_optic,no,yes,yes,no,yes,one_month,yes,credit_card,89.65,14,1208.35,yes
APPT-427550,female,no,no,no,yes,no,no,dsl,no,no,no,no,no,one_month,no,direct_debit,45.15,1,45.15,no
APPT-427625,female,yes,yes,no,no,no,no,dsl,no,no,no,no,no,one_month,yes,e_invoice,24.7,7,149.05,no
APPT-427669,male,no,no,no,yes,no,no,no_internet,no,no,no,no,no,two_years,no,credit_card,19.95,69,1399.35,no
APPT-427714,female,no,no,no,yes,yes,no,no_internet,no,no,no,no,no,one_year,yes,bank_transfer,24.4,64,1601.2,no
APPT-427777,male,yes,yes,no,yes,no,yes,fiber_optic,yes,yes,no,no,yes,one_year,yes,e_invoice,96.1,47,4391.45,no
APPT-427778,female,yes,no,no,yes,yes,yes,fiber_optic,no,yes,no,no,no,one_year,no,credit_card,86.45,68,5762.95,no
APPT-427836,male,no,no,no,yes,no,no,no_internet,no,no,no,no,no,one_month,no,direct_debit,20.25,1,20.25,no
APPT-427854,female,no,no,no,yes,no,no,no_internet,no,no,no,no,no,one_month,no,direct_debit,20.4,12,266.6,no
APPT-427934,male,yes,yes,no,yes,yes,yes,dsl,yes,yes,no,no,no,two_years,no,credit_card,64.45,72,4720,no
APPT-427954,male,yes,yes,no,yes,yes,no,no_internet,no,no,no,no,no,two_years,no,bank_transfer,25.45,35,809.25,no
APPT-428035,male,no,no,no,yes,no,yes,dsl,no,yes,yes,yes,no,two_years,no,bank_transfer,70.1,58,4048.95,no
APPT-428096,female,no,no,no,yes,no,yes,dsl,yes,no,no,no,yes,one_month,no,bank_transfer,64.05,11,733.95,no
APPT-428189,female,no,no,yes,yes,yes,no,fiber_optic,no,no,no,no,yes,one_month,yes,e_invoice,84.45,9,762.5,yes
APPT-428221,male,yes,yes,no,yes,yes,yes,dsl,yes,yes,yes,no,no,two_years,no,bank_transfer,69.85,72,5102.35,no
APPT-428270,female,no,no,yes,yes,yes,yes,fiber_optic,no,yes,yes,yes,no,two_years,yes,bank_transfer,99.9,56,5706.3,no
APPT-428278,female,yes,yes,no,yes,yes,yes,fiber_optic,no,no,no,yes,yes,one_month,yes,bank_transfer,99.3,43,4209.95,no
APPT-428361,female,yes,yes,no,yes,no,no,no_internet,no,no,no,no,no,one_month,no,direct_debit,18.8,13,251.25,no
APPT-428453,male,no,no,no,yes,no,yes,dsl,yes,yes,yes,yes,yes,two_years,yes,bank_transfer,86.7,63,5309.5,no
APPT-428509,female,no,no,yes,yes,yes,no,fiber_optic,yes,no,no,yes,yes,one_month,yes,e_invoice,100.8,13,1308.1,yes
APPT-428572,male,no,no,yes,yes,yes,no,fiber_optic,no,no,no,no,no,one_month,yes,e_invoice,74.7,1,74.7,yes
APPT-428648,female,no,no,no,yes,no,no,no_internet,no,no,no,no,no,one_month,no,direct_debit,19.5,2,31.55,yes
APPT-428658,female,no,no,no,yes,no,no,dsl,no,no,no,no,no,one_month,no,e_invoice,45.55,2,84.4,no
APPT-428691,male,yes,no,yes,yes,yes,yes,dsl,no,yes,yes,yes,no,two_years,no,credit_card,77.35,72,5396.25,no
APPT-428806,female,yes,no,no,no,no,yes,dsl,no,no,no,yes,yes,one_month,yes,bank_transfer,48.75,13,633.4,yes
APPT-428867,female,yes,no,no,yes,no,yes,dsl,yes,yes,yes,yes,yes,two_years,no,direct_debit,85.1,72,6155.4,no
APPT-428972,male,yes,no,no,yes,yes,no,fiber_optic,yes,no,yes,no,no,two_years,yes,credit_card,84.65,63,5377.8,no
APPT-429058,male,no,yes,no,no,no,no,dsl,no,no,no,no,no,one_month,no,credit_card,25,31,789.2,no
APPT-429107,male,no,no,no,yes,no,no,fiber_optic,no,no,no,no,no,one_month,yes,e_invoice,70.8,17,1207,no
APPT-429358,female,no,no,no,yes,yes,yes,dsl,no,no,no,no,no,one_month,yes,direct_debit,56.1,19,1033.9,no
APPT-429705,male,no,no,no,yes,yes,no,fiber_optic,no,no,no,no,no,one_month,no,e_invoice,75.05,10,786.3,no
APPT-429848,female,no,no,no,yes,no,no,fiber_optic,no,no,no,no,no,one_month,yes,e_invoice,70.25,1,70.25,no
APPT-429983,male,no,no,no,yes,yes,no,dsl,yes,no,no,no,no,one_month,no,direct_debit,56.25,18,969.85,no
APPT-430083,female,yes,no,yes,yes,yes,yes,fiber_optic,yes,yes,yes,yes,yes,one_year,yes,bank_transfer,115.6,54,6431.05,no
APPT-430180,female,yes,no,no,yes,yes,no,dsl,yes,no,yes,no,no,one_year,no,bank_transfer,58.25,68,3975.7,no
APPT-430288,male,no,no,no,yes,no,no,dsl,no,no,yes,yes,no,one_year,yes,e_invoice,59.8,12,727.8,yes
APPT-430353,male,yes,no,no,yes,yes,no,fiber_optic,no,yes,yes,yes,yes,two_years,yes,credit_card,104.15,71,7365.3,no
APPT-430417,male,yes,yes,no,yes,yes,no,no_internet,no,no,no,no,no,one_year,no,bank_transfer,24.5,13,343.6,no
APPT-430428,male,no,yes,no,yes,no,yes,dsl,no,yes,no,yes,no,one_year,no,credit_card,64.5,30,1929.95,no
APPT-430447,male,yes,no,no,yes,no,no,dsl,yes,yes,no,yes,yes,one_year,yes,direct_debit,75.4,52,3865.45,no
APPT-430495,male,yes,no,no,no,no,yes,dsl,yes,no,yes,yes,yes,two_years,no,bank_transfer,60.25,69,4055.5,no
APPT-430511,female,yes,yes,no,yes,no,no,dsl,yes,no,yes,yes,no,one_year,no,direct_debit,65.8,64,4068,no
APPT-430636,male,no,no,no,yes,yes,no,no_internet,no,no,no,no,no,one_year,no,direct_debit,23.75,18,424.5,no
APPT-430968,male,no,no,no,yes,no,no,fiber_optic,no,no,no,yes,no,one_month,no,e_invoice,78.8,20,1641.3,no
APPT-431003,female,no,no,no,yes,no,no,no_internet,no,no,no,no,no,one_year,yes,bank_transfer,19.85,51,996.95,no
APPT-431030,female,yes,no,no,yes,no,no,no_internet,no,no,no,no,no,one_month,no,direct_debit,19.85,29,573.05,no
APPT-431060,male,yes,yes,no,yes,no,no,fiber_optic,no,no,no,no,no,one_month,no,direct_debit,69.95,2,143.9,no
APPT-431118,female,no,no,no,yes,yes,no,no_internet,no,no,no,no,no,two_years,no,bank_transfer,26.5,65,1698.55,no
APPT-431155,female,no,no,no,yes,yes,no,no_internet,no,no,no,no,no,one_month,no,direct_debit,25.45,5,134.75,no
APPT-431429,male,yes,yes,no,yes,yes,yes,fiber_optic,no,yes,no,yes,yes,one_month,no,e_invoice,104.4,21,2157.95,yes
APPT-431502,female,yes,yes,no,yes,yes,no,no_internet,no,no,no,no,no,two_years,yes,bank_transfer,24.1,37,861.85,no
APPT-431632,female,no,no,no,yes,yes,yes,fiber_optic,no,no,no,yes,yes,one_month,no,bank_transfer,98.05,41,3990.6,no
APPT-431673,female,yes,yes,no,yes,yes,yes,fiber_optic,no,yes,no,yes,yes,one_month,yes,e_invoice,105.5,65,6985.65,yes
APPT-432174,male,yes,yes,no,yes,no,no,no_internet,no,no,no,no,no,two_years,yes,credit_card,20.4,6,107.6,no
APPT-432228,female,yes,no,no,yes,yes,no,dsl,yes,yes,yes,no,no,one_month,yes,credit_card,66.4,42,2727.8,no
APPT-432264,male,no,no,no,yes,no,yes,fiber_optic,no,yes,no,no,yes,one_month,yes,credit_card,90.95,17,1612.2,no
APPT-432271,male,yes,no,no,yes,yes,yes,fiber_optic,yes,no,yes,no,no,two_years,yes,credit_card,91.6,52,4627.8,no
APPT-432555,male,no,no,no,yes,yes,yes,fiber_optic,no,yes,no,yes,yes,one_year,yes,e_invoice,104.95,72,7544.3,no
APPT-432576,male,yes,yes,no,yes,yes,no,fiber_optic,yes,yes,no,yes,yes,one_year,yes,e_invoice,106,61,6547.7,yes
APPT-432667,male,yes,yes,no,yes,yes,no,dsl,yes,yes,yes,no,no,one_year,yes,credit_card,66.85,71,4748.7,no
APPT-432805,female,yes,no,no,yes,yes,yes,fiber_optic,no,yes,no,yes,no,one_month,no,bank_transfer,94.6,52,5025.8,no
APPT-432900,male,yes,yes,no,yes,no,no,no_internet,no,no,no,no,no,one_year,no,e_invoice,19.6,25,411.15,no
APPT-433006,female,yes,no,no,no,no,yes,dsl,yes,yes,yes,no,no,two_years,yes,bank_transfer,47.6,71,3377.8,no
APPT-433059,female,yes,yes,no,yes,yes,no,fiber_optic,no,yes,yes,no,yes,one_month,yes,bank_transfer,96.65,59,5580.8,no
APPT-433152,female,yes,no,no,yes,no,yes,fiber_optic,yes,no,yes,yes,yes,one_year,yes,e_invoice,103.75,33,3361.05,yes
APPT-433308,female,no,no,no,no,no,yes,dsl,no,no,yes,no,no,one_month,yes,direct_debit,33.45,35,1175.85,no
APPT-433347,female,no,yes,no,yes,no,no,no_internet,no,no,no,no,no,one_year,no,direct_debit,19.95,48,936.7,no
APPT-433489,male,yes,no,yes,yes,no,no,dsl,yes,yes,no,no,yes,one_month,yes,bank_transfer,64.95,21,1339.8,no
APPT-433498,male,no,no,no,yes,no,no,fiber_optic,no,no,no,no,yes,one_month,yes,e_invoice,80.2,2,181.1,yes
APPT-433680,female,yes,no,yes,yes,no,no,fiber_optic,yes,yes,yes,no,no,one_month,yes,e_invoice,85.15,44,3670.5,no
APPT-433735,female,no,no,yes,yes,yes,yes,fiber_optic,no,yes,no,yes,yes,one_month,yes,e_invoice,105.5,8,829.55,yes
APPT-433751,female,yes,yes,no,yes,no,no,fiber_optic,no,no,no,yes,yes,one_month,yes,e_invoice,90.8,26,2361.8,yes
APPT-433766,male,no,no,no,no,no,yes,dsl,no,yes,no,no,yes,one_year,yes,bank_transfer,43.75,22,903.6,yes
APPT-433773,female,yes,no,yes,yes,yes,no,fiber_optic,no,yes,no,no,yes,one_month,no,e_invoice,89.45,60,5294.6,no
APPT-433972,female,yes,yes,no,yes,no,no,no_internet,no,no,no,no,no,two_years,no,direct_debit,20.85,13,272.35,no
APPT-434002,male,yes,yes,no,yes,no,no,no_internet,no,no,no,no,no,one_month,no,direct_debit,20.8,34,635.9,no
APPT-434249,male,yes,no,no,yes,yes,yes,fiber_optic,no,yes,yes,yes,yes,two_years,yes,bank_transfer,110,68,7611.85,yes
APPT-434496,male,yes,no,no,yes,yes,yes,fiber_optic,no,yes,yes,yes,yes,one_year,yes,bank_transfer,113.15,71,7953.25,no
APPT-434631,female,yes,yes,no,yes,yes,yes,fiber_optic,yes,no,no,yes,no,one_month,no,e_invoice,94.4,17,1607.2,yes
APPT-434646,female,yes,no,no,yes,yes,yes,dsl,yes,yes,no,no,no,one_month,no,direct_debit,66.3,24,1559.45,no
APPT-434763,female,no,no,no,yes,no,yes,fiber_optic,yes,no,yes,yes,yes,one_month,yes,bank_transfer,104.95,60,6236.75,no
APPT-434868,male,yes,no,no,yes,no,yes,dsl,yes,no,no,no,no,two_years,no,credit_card,53.3,45,2296.25,no
APPT-434879,male,yes,yes,no,yes,no,no,no_internet,no,no,no,no,no,one_month,yes,e_invoice,19.2,12,239,no
APPT-434894,female,yes,no,no,yes,yes,yes,fiber_optic,yes,yes,yes,yes,yes,two_years,yes,credit_card,117.15,72,8529.5,no
APPT-434953,male,no,no,no,yes,no,no,dsl,yes,yes,yes,no,no,one_month,no,bank_transfer,60.45,24,1440.75,no
APPT-434989,male,yes,no,no,no,no,no,dsl,no,yes,no,yes,yes,one_month,yes,direct_debit,49.8,17,836.35,no
APPT-435118,male,yes,no,yes,yes,no,no,fiber_optic,no,no,no,no,no,one_month,yes,e_invoice,70.2,4,280.35,no
APPT-435258,female,no,no,no,yes,yes,no,fiber_optic,no,yes,no,yes,yes,one_year,no,bank_transfer,99.9,63,6137,yes
APPT-435276,male,no,no,no,yes,no,no,no_internet,no,no,no,no,no,one_year,no,credit_card,20.15,37,785.75,no
APPT-435353,female,yes,no,yes,yes,yes,no,fiber_optic,no,yes,no,no,no,one_month,yes,e_invoice,81,5,371.65,yes
APPT-435422,male,yes,no,no,no,no,no,dsl,no,yes,no,yes,yes,one_month,yes,e_invoice,48.55,4,201,yes
APPT-435586,female,yes,yes,no,yes,no,yes,dsl,yes,yes,yes,no,yes,two_years,no,direct_debit,73.6,32,2316.85,no
APPT-435737,male,no,no,no,yes,yes,yes,fiber_optic,no,yes,yes,no,no,one_month,yes,e_invoice,87.35,51,4473,no
APPT-435791,male,yes,yes,no,yes,yes,yes,fiber_optic,no,no,no,no,no,one_month,yes,bank_transfer,79.35,9,661.25,yes
APPT-435854,male,no,no,no,yes,no,no,no_internet,no,no,no,no,no,one_year,no,direct_debit,19.65,18,411.25,no
APPT-435993,male,no,no,no,yes,yes,no,dsl,no,no,no,no,yes,one_month,no,direct_debit,59.9,9,542.4,no
APPT-436024,female,no,no,no,yes,no,no,no_internet,no,no,no,no,no,one_year,no,direct_debit,19.05,16,326.65,no
APPT-436038,female,yes,no,no,yes,yes,no,fiber_optic,no,no,yes,no,no,one_year,yes,credit_card,81.2,63,4965.1,no
APPT-436067,male,no,no,no,yes,no,no,no_internet,no,no,no,no,no,one_month,no,direct_debit,20.25,9,178.5,yes
APPT-436233,male,no,no,no,yes,yes,no,fiber_optic,no,yes,yes,no,yes,one_month,yes,e_invoice,94.45,56,5124.6,yes
APPT-436288,male,yes,yes,no,yes,yes,no,fiber_optic,no,no,no,yes,yes,one_month,yes,e_invoice,92.55,17,1515.1,yes
APPT-436314,male,no,yes,no,yes,no,no,fiber_optic,no,no,no,yes,yes,one_month,yes,e_invoice,90.85,1,90.85,yes
APPT-436318,male,no,no,no,yes,no,no,no_internet,no,no,no,no,no,one_month,no,direct_debit,19.65,1,19.65,yes
APPT-436424,female,yes,no,no,yes,yes,no,dsl,no,yes,yes,no,yes,one_year,no,direct_debit,72.1,37,2658.4,no
APPT-436433,female,yes,no,no,yes,yes,no,no_internet,no,no,no,no,no,two_years,no,credit_card,25.6,71,1888.25,no
APPT-436466,male,yes,yes,no,yes,no,no,fiber_optic,yes,no,yes,yes,yes,one_year,no,e_invoice,101.9,15,1667.25,no
APPT-436489,female,yes,yes,yes,yes,no,no,dsl,no,no,no,no,no,one_month,no,e_invoice,46,4,181.6,yes
APPT-436526,female,no,no,no,yes,no,no,fiber_optic,no,no,no,no,no,one_month,no,e_invoice,69.05,9,651.5,no
APPT-436556,female,no,no,no,yes,no,no,no_internet,no,no,no,no,no,one_month,no,bank_transfer,19.25,35,617.65,no
APPT-436573,female,no,no,no,yes,yes,no,dsl,no,yes,yes,no,yes,one_year,yes,direct_debit,70.7,36,2511.95,no
APPT-436656,male,yes,no,yes,yes,yes,no,no_internet,no,no,no,no,no,one_year,no,credit_card,24.7,45,1174.35,no
APPT-436736,male,yes,no,yes,yes,no,no,dsl,no,no,no,no,yes,one_year,no,e_invoice,55.8,40,2283.3,no
APPT-436763,male,no,yes,no,no,no,no,dsl,no,no,no,no,no,one_month,no,e_invoice,24.75,1,24.75,yes
APPT-436922,female,yes,no,no,yes,no,yes,fiber_optic,no,yes,no,yes,yes,one_month,yes,credit_card,99.3,24,2431.35,yes
APPT-436940,female,yes,no,no,yes,no,yes,dsl,no,yes,yes,no,yes,two_years,yes,direct_debit,68.3,64,4378.8,no
APPT-437024,male,yes,no,no,no,no,no,dsl,yes,yes,yes,no,yes,two_years,yes,bank_transfer,50.95,67,3521.7,no
APPT-437149,female,yes,yes,no,yes,no,no,no_internet,no,no,no,no,no,one_month,yes,bank_transfer,19.8,10,196.75,no
APPT-437371,female,no,no,yes,yes,no,no,fiber_optic,no,yes,no,no,no,one_month,yes,e_invoice,74.7,18,1294.6,no
APPT-437376,male,yes,no,no,yes,yes,yes,dsl,yes,no,no,no,yes,two_years,yes,direct_debit,69.9,61,4226.7,no
APPT-437405,female,no,no,no,yes,no,no,no_internet,no,no,no,no,no,one_year,no,e_invoice,19.55,5,99.6,no
APPT-437458,male,yes,no,no,yes,yes,no,no_internet,no,no,no,no,no,two_years,yes,e_invoice,24.5,71,1816.2,no
APPT-437480,female,yes,yes,no,yes,no,no,dsl,yes,no,yes,yes,yes,one_year,yes,credit_card,74.7,41,3187.65,no
APPT-437484,female,yes,no,no,yes,no,no,dsl,no,no,yes,yes,no,two_years,yes,credit_card,59.8,65,3808.2,no
APPT-437544,male,yes,yes,no,yes,no,no,no_internet,no,no,no,no,no,one_year,no,direct_debit,20.25,24,439.75,no
APPT-437644,male,yes,yes,no,yes,no,yes,dsl,yes,no,yes,yes,yes,one_year,no,credit_card,80,39,3182.95,yes
APPT-437813,male,yes,no,no,yes,yes,yes,dsl,yes,yes,yes,no,yes,two_years,no,bank_transfer,78.85,72,5763.15,no
APPT-437919,male,no,no,yes,yes,yes,no,fiber_optic,no,yes,no,yes,no,one_month,yes,e_invoice,90.7,31,2845.15,no
APPT-437923,female,no,no,yes,yes,yes,yes,dsl,no,yes,yes,yes,no,two_years,yes,bank_transfer,75.5,70,5212.65,no
APPT-437967,female,yes,no,yes,yes,yes,no,fiber_optic,no,yes,no,yes,yes,one_month,yes,e_invoice,100.2,68,6851.65,yes
APPT-438108,female,no,no,no,yes,no,no,no_internet,no,no,no,no,no,one_month,no,bank_transfer,20.95,4,85.5,yes
APPT-438271,male,no,no,no,yes,yes,no,fiber_optic,no,yes,no,yes,yes,one_month,no,e_invoice,100.85,8,819.55,yes
APPT-438289,male,yes,yes,no,yes,no,no,no_internet,no,no,no,no,no,two_years,no,direct_debit,19.5,59,1147.85,no
APPT-438392,male,yes,yes,no,yes,yes,no,dsl,yes,yes,yes,yes,no,one_year,no,direct_debit,77.5,21,1625,yes
APPT-438396,male,yes,yes,no,yes,no,no,fiber_optic,no,no,no,no,no,one_month,yes,e_invoice,69,17,1149.65,yes
APPT-438400,male,no,no,yes,yes,no,yes,dsl,no,no,yes,no,no,one_year,yes,e_invoice,53.5,57,3035.8,no
APPT-438498,male,no,no,no,yes,yes,no,fiber_optic,no,no,no,no,no,one_month,no,bank_transfer,72.8,46,3249.4,no
APPT-438589,male,no,no,no,yes,no,no,no_internet,no,no,no,no,no,one_month,no,direct_debit,19.7,34,675.6,no
APPT-438782,female,yes,no,yes,yes,yes,yes,fiber_optic,yes,yes,no,yes,yes,one_month,no,bank_transfer,108.75,50,5431.9,no
APPT-438815,female,yes,yes,no,yes,yes,no,no_internet,no,no,no,no,no,one_year,yes,bank_transfer,24.75,54,1342.15,no
APPT-438997,female,no,no,no,yes,yes,yes,dsl,no,no,yes,yes,yes,two_years,yes,credit_card,78.45,42,3373.4,no
APPT-439039,male,no,no,no,yes,yes,yes,dsl,no,no,no,no,yes,one_year,no,direct_debit,65,41,2531.8,no
APPT-439132,female,no,no,no,yes,no,no,dsl,yes,yes,yes,no,yes,one_month,no,bank_transfer,67.8,13,842.25,no
APPT-439277,female,yes,no,no,yes,no,yes,fiber_optic,no,no,no,yes,no,one_month,yes,e_invoice,86.25,7,587.1,yes
APPT-439305,female,yes,no,no,yes,yes,yes,fiber_optic,yes,yes,no,yes,no,two_years,no,bank_transfer,100.65,72,7334.05,no
APPT-439384,male,no,no,yes,yes,yes,no,fiber_optic,no,yes,yes,yes,yes,one_year,no,bank_transfer,105.75,71,7382.85,no
APPT-439424,male,no,no,no,yes,yes,no,fiber_optic,no,no,no,yes,yes,one_month,yes,credit_card,94.65,22,2104.55,yes
APPT-439506,female,yes,no,no,yes,yes,yes,fiber_optic,yes,yes,yes,yes,yes,one_year,yes,e_invoice,115,64,7396.15,no
